ShapeSize,#input,#output,#op,RealNdpxCost
250880,7,1,12,14756
250880,4,2,4,61436
752640,4,2,4,188420
17280,1,1,1,1089
752640,4,2,4,184337
125440,8,1,13,9172
125440,4,2,4,30645
752640,4,2,4,183902
17280,1,1,1,1089
752640,4,2,4,184206
125440,8,1,13,7931
125440,4,2,4,30790
752640,4,2,4,184392
17280,1,1,1,1089
752640,4,2,4,184547
125440,7,1,12,8159
125440,4,2,4,30900
451584,4,2,4,114071
10368,1,1,1,780
1806336,4,2,4,443168
301056,8,1,13,18018
301056,4,2,4,73784
1806336,4,2,4,456340
10368,1,1,1,780
1806336,4,2,4,441707
301056,8,1,13,23062
301056,4,2,4,73722
1806336,4,2,4,442261
10368,1,1,1,780
1806336,4,2,4,441761
301056,7,1,12,19247
301056,4,2,4,73890
1204224,4,2,4,295177
6912,1,1,1,621
1204224,4,2,4,295149
200704,8,1,13,13824
200704,4,2,4,49316
1204224,4,2,4,294829
6912,1,1,1,621
1204224,4,2,4,294101
200704,8,1,13,15925
200704,4,2,4,48864
1204224,4,2,4,294521
6912,1,1,1,621
1204224,4,2,4,294221
200704,8,1,13,15718
200704,4,2,4,49347
1204224,4,2,4,303492
6912,1,1,1,621
1204224,4,2,4,295094
200704,7,1,12,11195
200704,4,2,4,49237
602112,4,2,4,148336
3456,1,1,1,468
2408448,4,2,4,597438
401408,8,1,13,28016
401408,4,2,4,98622
2408448,4,2,4,589994
3456,1,1,1,468
2408448,4,2,4,590373
401408,8,1,13,26717
401408,4,2,4,98215
2408448,4,2,4,589849
3456,1,1,1,468
2408448,4,2,4,589455
401408,7,1,12,26612
401408,4,2,4,100205
1806336,4,2,4,442068
2592,1,1,1,427
7225344,4,2,4,1770385
1605632,8,1,13,106881
1605632,4,2,4,393249
7225344,4,2,4,1791091
2592,1,1,1,428
7225344,4,2,4,1837553
1605632,7,1,12,102466
1605632,4,2,4,393713
4816896,4,2,4,1227153
1728,1,1,1,392
19267584,4,2,4,4793987
3211264,7,1,12,228849
3211264,4,2,4,786605
6422528,4,2,4,1571218
576,1,1,1,340
6422528,4,2,4,1571084
1024,1,1,1,340
3072,1,1,1,433
6144,1,1,1,587
6912,1,1,1,620
9216,1,1,1,725
6912,1,1,1,621
9216,1,1,1,725
12288,1,1,1,863
12288,1,1,1,863
12288,1,1,1,863
12288,1,1,1,863
12288,1,1,1,863
24576,1,1,1,1415
49152,1,1,1,2519
49152,1,1,1,2519
49152,1,1,1,2519
49152,1,1,1,2519
49152,1,1,1,2519
49152,1,1,1,2519
49152,1,1,1,2519
73728,1,1,1,3623
110592,1,1,1,5278
110592,1,1,1,5278
110592,1,1,1,5279
110592,1,1,1,5278
110592,1,1,1,5278
184320,1,1,1,8592
307200,1,1,1,14111
307200,1,1,1,14114
307200,1,1,1,14114
307200,1,1,1,14114
307200,1,1,1,14114
614400,1,1,1,27911
819200,1,1,1,37112
819200,1,1,1,37112
614400,1,1,1,27911
307200,1,1,1,14114
307200,1,1,1,14114
307200,1,1,1,14114
307200,1,1,1,14114
307200,1,1,1,14110
184320,1,1,1,8591
110592,1,1,1,5278
110592,1,1,1,5278
110592,1,1,1,5278
110592,1,1,1,5278
110592,1,1,1,5279
73728,1,1,1,3623
49152,1,1,1,2519
49152,1,1,1,2519
49152,1,1,1,2519
49152,1,1,1,2519
49152,1,1,1,2519
49152,1,1,1,2519
49152,1,1,1,2519
24576,1,1,1,1415
12288,1,1,1,863
12288,1,1,1,863
12288,1,1,1,863
12288,1,1,1,863
12288,1,1,1,863
9216,1,1,1,725
6912,1,1,1,621
9216,1,1,1,725
6912,1,1,1,621
6144,1,1,1,571
3072,1,1,1,449
1024,1,1,1,340
819200,10,3,15,131969
49152,37,12,54,30982
110592,37,12,54,71893
73728,10,3,15,11856
110592,28,9,41,53777
165888,28,9,41,80292
110592,19,6,28,36469
184320,10,3,15,29668
307200,28,9,41,148657
276480,28,9,41,133794
307200,19,6,28,99087
614400,10,3,15,99215
3072,10,3,15,823
27648,10,3,15,4371
6144,10,3,15,1161
6912,19,6,28,2172
41472,19,6,28,13165
9216,10,3,15,1551
9216,10,3,15,1551
12288,28,9,41,5520
55296,28,9,41,26281
12288,19,6,28,3833
24576,10,3,15,3860
49152,28,9,41,23410
1728,10,3,15,668
9216,10,3,15,1551
1024,10,3,15,616
32,1,1,1,335
32,1,1,1,335
2580480,1,1,1,119742
32,2,1,1,364
125440,2,1,1,5953
125440,2,1,1,5953
301056,2,1,1,15837
301056,2,1,1,13845
200704,2,1,1,9337
200704,2,1,1,9341
200704,2,1,1,9341
401408,2,1,1,18447
401408,2,1,1,18357
1605632,2,1,1,72461
32,3,1,8,388
32,4,1,9,492
16128,2,1,4,2131
16128,3,4,8,4763
2580480,7,3,14,417063
2016,7,3,17,750
32,9,8,38,849
6422528,8,1,36,772752
6422528,5,2,23,1720832
6422528,8,1,36,682957
6422528,5,2,23,1703141
3211264,6,1,20,354727
3211264,4,2,7,801255
768,39,23,120,2041
128,23,22,124,2055
384,27,19,90,1696
64,12,11,50,1051
384,32,22,126,2016
64,23,22,122,2024
288,34,22,124,2098
64,14,16,75,1323
4816896,8,1,36,641345
4816896,5,2,23,1346794
1605632,6,1,20,131088
1605632,4,2,7,394596
7225344,8,1,36,848455
7225344,5,2,23,1961230
7225344,8,1,36,792467
7225344,5,2,23,1956909
1605632,7,1,21,139376
1605632,4,2,7,402758
1806336,8,1,36,198686
1806336,5,2,23,488638
401408,7,1,20,44440
401408,4,2,7,100736
2408448,8,1,36,266997
2408448,5,2,23,654791
2408448,9,1,37,273694
2408448,5,2,23,663199
401408,5,1,20,24356
401408,3,2,7,96550
2408448,9,1,37,263147
2408448,5,2,23,643398
2408448,8,1,37,251514
2408448,5,2,23,625025
401408,6,1,20,32503
401408,4,2,7,99049
602112,8,1,37,69482
602112,5,2,23,156899
200704,7,1,20,17918
200704,4,2,7,49456
1204224,9,1,37,131155
1204224,5,2,23,313969
1204224,9,1,37,137065
1204224,5,2,23,317732
200704,7,1,21,18014
200704,4,2,7,49287
1204224,9,1,37,152704
1204224,5,2,23,325066
1204224,9,1,37,128814
1204224,5,2,23,320500
200704,6,1,20,15760
200704,4,2,7,48861
1204224,9,1,37,157029
1204224,5,2,23,325244
1204224,9,1,37,125252
1204224,5,2,23,312234
200704,6,1,20,15450
200704,4,2,7,49644
640,15,8,40,882
1920,31,19,91,2131
1920,40,22,128,2576
320,32,24,117,1879
1152,31,19,91,1982
192,13,11,50,1133
1152,40,22,128,2405
192,32,22,124,2224
768,15,8,40,1085
768,40,22,128,2458
1204224,9,1,37,137167
1204224,5,2,23,322249
1204224,9,1,37,127573
1204224,5,2,23,314259
301056,7,1,20,30946
301056,4,2,7,75773
1806336,9,1,37,230650
1806336,5,2,23,479099
1806336,9,1,37,227079
1806336,5,2,23,485964
301056,6,1,20,20541
301056,4,2,7,73707
1806336,9,1,37,204573
1806336,5,2,23,471682
1806336,9,1,37,243909
1806336,5,2,23,495305
301056,8,1,21,32237
301056,4,2,7,74387
451584,9,1,37,60967
451584,5,2,23,121126
125440,7,1,21,12915
125440,4,2,7,31411
752640,9,1,37,99153
752640,5,2,23,201864
752640,9,1,37,95669
752640,5,2,23,200992
125440,7,1,20,9617
125440,4,2,7,30690
752640,9,1,37,81636
752640,5,2,23,195936
752640,9,1,37,98237
752640,5,2,23,208737
125440,7,1,21,10362
125440,4,2,7,30614
752640,9,1,37,85541
752640,5,2,23,197397
752640,9,1,37,96360
752640,5,2,23,203486
250880,8,1,21,23766
250880,4,2,7,61473
2560,15,8,40,1312
16128,2,1,2,2269
16128,1,1,1,1036
20480,1,1,2,1234
1003520,2,2,4,240515
250880,6,1,12,14276
250880,2,2,4,60204
752640,2,2,4,181256
17280,1,1,1,1089
752640,2,2,4,180515
125440,7,1,13,8294
125440,2,2,4,30181
752640,2,2,4,180514
17280,1,1,1,1089
752640,2,2,4,180387
125440,5,1,12,6710
125440,2,2,4,30181
752640,2,2,4,180397
17280,1,1,1,1092
752640,2,2,4,180411
125440,5,1,12,7448
125440,2,2,4,30209
451584,2,2,4,108737
10368,1,1,1,780
1806336,2,2,4,433125
301056,7,1,13,17019
301056,2,2,4,72280
1806336,2,2,4,435454
10368,1,1,1,780
1806336,2,2,4,433122
301056,5,1,12,17681
301056,2,2,4,72262
1806336,2,2,4,433153
10368,1,1,1,780
1806336,2,2,4,433055
301056,5,1,11,16505
301056,2,2,4,72262
1204224,2,2,4,288677
6912,1,1,1,621
1204224,2,2,4,288794
200704,5,1,12,11678
200704,2,2,4,48053
1204224,2,2,4,288708
6912,1,1,1,621
1204224,2,2,4,288652
200704,5,1,12,12027
200704,2,2,4,48162
1204224,2,2,4,288688
6912,1,1,1,621
1204224,2,2,4,288667
200704,6,1,13,13053
200704,2,2,4,48036
1204224,2,2,4,290453
6912,1,1,1,619
1204224,2,2,4,288722
200704,4,1,11,10186
200704,2,2,4,48171
602112,2,2,4,144365
3456,1,1,1,468
2408448,2,2,4,578853
401408,5,1,12,23236
401408,2,2,4,96242
2408448,2,2,4,577465
3456,1,1,1,468
2408448,2,2,4,577544
401408,5,1,12,22682
401408,2,2,4,96114
2408448,2,2,4,577645
3456,1,1,1,468
2408448,2,2,4,577528
401408,5,1,11,23572
401408,2,2,4,96440
1806336,2,2,4,433105
2592,1,1,1,428
7225344,2,2,4,1732063
1605632,6,1,13,94627
1605632,2,2,4,385022
7225344,2,2,4,1737112
2592,1,1,1,428
7225344,2,2,4,1746149
1605632,4,1,11,89564
1605632,2,2,4,384970
4816896,2,2,4,1165749
1728,1,1,1,390
19267584,2,2,4,4634066
3211264,4,1,11,182067
3211264,2,2,4,769616
6422528,2,2,4,1539604
576,1,1,1,340
6422528,2,2,4,1539511
1024,1,1,1,340
3072,1,1,1,433
6144,1,1,1,587
6912,1,1,1,619
9216,1,1,1,725
6912,1,1,1,621
9216,1,1,1,725
12288,1,1,1,863
12288,1,1,1,863
12288,1,1,1,863
12288,1,1,1,863
12288,1,1,1,863
24576,1,1,1,1415
49152,1,1,1,2519
49152,1,1,1,2519
49152,1,1,1,2519
49152,1,1,1,2519
49152,1,1,1,2519
49152,1,1,1,2519
49152,1,1,1,2519
73728,1,1,1,3623
110592,1,1,1,5278
110592,1,1,1,5279
110592,1,1,1,5278
110592,1,1,1,5278
110592,1,1,1,5278
184320,1,1,1,8592
307200,1,1,1,14114
307200,1,1,1,14114
307200,1,1,1,14113
307200,1,1,1,14114
307200,1,1,1,14114
614400,1,1,1,27911
819200,1,1,1,37112
819200,1,1,1,37112
614400,1,1,1,27911
307200,1,1,1,14114
307200,1,1,1,14114
307200,1,1,1,14114
307200,1,1,1,14114
307200,1,1,1,14110
184320,1,1,1,8591
110592,1,1,1,5278
110592,1,1,1,5278
110592,1,1,1,5278
110592,1,1,1,5278
110592,1,1,1,5278
73728,1,1,1,3623
49152,1,1,1,2519
49152,1,1,1,2519
49152,1,1,1,2519
49152,1,1,1,2519
49152,1,1,1,2519
49152,1,1,1,2519
49152,1,1,1,2519
24576,1,1,1,1415
12288,1,1,1,863
12288,1,1,1,863
12288,1,1,1,863
12288,1,1,1,863
12288,1,1,1,863
9216,1,1,1,725
6912,1,1,1,621
9216,1,1,1,725
6912,1,1,1,621
6144,1,1,1,571
3072,1,1,1,449
1024,1,1,1,340
819200,7,3,14,131744
49152,19,12,53,30892
110592,19,12,53,70589
73728,7,3,14,11713
110592,15,9,40,53094
165888,15,9,40,79976
110592,11,6,27,35295
184320,7,3,14,29596
307200,15,9,40,148342
276480,15,9,40,133356
307200,11,6,27,98946
614400,7,3,14,99032
3072,7,3,14,809
27648,7,3,14,4281
6144,7,3,14,1137
6912,11,6,27,2172
41472,11,6,27,13086
9216,7,3,14,1551
9216,7,3,14,1551
12288,15,9,40,5399
55296,15,9,40,26249
12288,11,6,27,3678
24576,7,3,14,3795
49152,15,9,40,23352
1728,7,3,14,646
9216,7,3,14,1551
1024,7,3,14,590
